but he 's your boss . do you have to mail it right this minute ?	Marge Simpson
yup !	Homer Simpson
you 're still angry , homer . why do n't you sleep on it ?	Marge Simpson
forget it , marge !	Homer Simpson
please , homie ? for me ?	Marge Simpson
oh , all right . you always do that hand thing ! and it usually works .	Homer Simpson
cheap son-of-a ...	Homer Simpson
homer ... breakfast is ready .	Marge Simpson
hmmm ...	Homer Simpson
oh , marge , you saved me from making a big mistake . y'know , i finally understand the meaning of mmphm hnmph .	Homer Simpson
oh ... thank you .	Marge Simpson
where 's the letter ?	Homer Simpson
where is it ?	Homer Simpson
homer , i do n't think it 's in the cornstarch canister .	Marge Simpson
well , it 's somewhere ! it did n't just get up and walk away !	Homer Simpson
bart , have you seen the letter ?	Homer Simpson
yup .	Bart Simpson
all right , think very carefully . where did you see it last ?	Homer Simpson
the last place i saw it ...	Bart Simpson
uh huh .	Homer Simpson
... was in my hand ...	Bart Simpson
yeah ...	Homer Simpson
... as i was shoving it into the mailbox .	Bart Simpson
why did you do that ?	Homer Simpson
dad , there were things in the letter that had to be said . and i know you . you 're an emotional guy . just because you were mad last night , is no guarantee you 'd be mad in the morning . so i ...	Bart Simpson
i 'll show you mad in the morning .	Homer Simpson
homer , you encouraged him . you should be strangling yourself .	Marge Simpson
she 's right . okay , think , homer . do n't panic . they do n't pick up the mail till noon . there 's still time !	Homer Simpson
ow . ow . ow . ow . ow . ow . ow .	Homer Simpson
give it up , homer . it 's locked up tight .	Bart Simpson
locked , eh ? well , i just might have a little surprise up my sleeve for old mr. lock . step aside , boy .	Homer Simpson
why the hose , homer ?	Bart Simpson
what does it look like ? i 'll get our letter so wet , the ink will run and no one will be able to read it .	Homer Simpson
yeah , but do n't other people have mail in there ?	Bart Simpson
so a few people wo n't get a few letters . boo-hoo . you know the kinda letters people write : `` dear somebody-you-never-heard-of ... how is so-and-so ? blah blah blah blah blah blah blah . yours truly , some bozo . '' big loss .	Homer Simpson
now bart , you keep an eye out for the mailman . just give me some kind of signal .	Homer Simpson
dad , the mailman is here .	Bart Simpson
that 's a good one . we 'll use that .	Homer Simpson
no , i mean the mailman 's here .	Bart Simpson
uh , uh i-i guess it would n't do any good to run , 'cause you 're our mail lady and you know my name and address and everything , huh ?	Homer Simpson
well , i 'm still gon na run !	Homer Simpson
i do n't know .	Homer Simpson
great plan , bart .	Homer Simpson
ooh , look , maggie , what is that ? do-dec-ah-edron . dodecahedron .	Lisa Simpson
lisa , i do n't know what you 're doing , but it 's very strange and your father is trying to worry .	Homer Simpson
oops .	Homer Simpson
twenty eight minutes till burns comes . time for operation mail take .	Homer Simpson
they always told me i was gon na destroy the family , but i never believed it .	Bart Simpson
homer simpson .	Homer Simpson
yeah , well i 'll be on my --	Homer Simpson
hey , c'mon , joey ! do you have to twist my arm ?	Homer Simpson
oh , i 've never seen mr. burns this mad and he 's always kinda mad .	Homer Simpson
me and my big ... letter writing pen !	Homer Simpson
honey , what 's done is done . no matter what happens , we 'll pull through . we always do .	Marge Simpson
okay , here 's the plan . you can move in with your sisters and raise the kids . and i 'll ... die in a gutter . it 's practical and within our means .	Homer Simpson
that 's okay , bart . nobody really believed it . we were just trying to scare you .	Lisa Simpson
eh , yeah , hello , is mike there ? last name , rotch .	Bart Simpson
i got my problems , moe . give me another one .	Homer Simpson
oh , woe is me .	Homer Simpson
oh , my ! it 's mr. burns .	Marge Simpson
wait , dad , he 's smiling .	Lisa Simpson
mr. burns , you brought us a present .	Homer Simpson
wow ! a crowbar !	Bart Simpson
it 's to open the crate , stupid .	Lisa Simpson
what did i tell you ? i 'll bet it 's filled with diamonds , rubies , sapphires , pearls ...	Homer Simpson
wow ! a big ugly head !	Bart Simpson
awesome !	Bart Simpson
no , maggie . not az-tec . ol-mec . ol-mec .	Lisa Simpson
marge , what does it do ?	Homer Simpson
it does n't do anything .	Marge Simpson
marge ! really , what does it do ?	Homer Simpson
whatever it does , it 's doing it now .	Marge Simpson
save a guy 's life , and whattaya get ? nothin ' ! worse than nothin ' ! just a big , scary rock .	Homer Simpson
hey , man , do n't bad-mouth the head .	Bart Simpson
homer , it 's the thought that counts . the moral of this story is , `` a good deed is its own reward . ''	Marge Simpson
hey , we got a reward . the head is cool !	Bart Simpson
well then , i guess the moral is , `` no good deed goes unrewarded . ''	Marge Simpson
wait a minute . if i had n't written that nasty letter , we would n't have gotten anything !	Homer Simpson
well ... then i guess the moral is , `` the squeaky wheel gets the grease . ''	Marge Simpson
perhaps there is no moral to this story .	Lisa Simpson
exactly . it 's just a bunch of stuff that happened .	Homer Simpson
but it certainly was a memorable few days !	Marge Simpson
amen to that !	Homer Simpson
bart ... bart ... hey , bart .	Lisa Simpson
lisa ? it 's six a.m. something 's wrong ! dad died !	Bart Simpson
no , no . he 's fine .	Lisa Simpson
well , what do you know ? i 'm relieved .	Bart Simpson
bart , my birthday is in two days . i 'm gon na be eight years old . it 's a big number -- almost double digits .	Lisa Simpson
well , enjoy it while you can . everything changes when you hit the big one-oh . your legs start to go ... candy does n't taste as good anymore --	Bart Simpson
lisa did it .	Bart Simpson
bart , will you please let me pour my little heart out ?	Lisa Simpson
sorry , this old timer does ramble on sometimes , do n't he ?	Bart Simpson
bart , i do so much for you and yet you have disappointed me on every one of my birthdays . i 've made things for you . but you 've lost or broken them in hours ... but , okay , we 'll forget all ...	Lisa Simpson
okay , uh-huh . okay , okay , . okay , okay , okay okay , it 's done ! i 'm doing it ! birthday gift coming your way !	Bart Simpson
oh , thank you .	Lisa Simpson
bart , watch maggie while i get the laundry .	Marge Simpson
can do .	Bart Simpson
hm ... krusty hotline .	Bart Simpson
maggie !	Marge Simpson
bart , i asked you to watch your sister !	Marge Simpson
i tried to stop her but she overpowered me .	Bart Simpson
who stole my shirt ? who stole my shirt ?	Homer Simpson
i washed it .	Marge Simpson
oh thank you , marge -- pink ?	Homer Simpson
marge , i ca n't wear a pink shirt to work . everybody wears white shirts . i 'm not popular enough to be different .	Homer Simpson
now homer , do n't panic . you have plenty of white shirts .	Marge Simpson
oh , gim me , gim me , gim me , gim me , gim me !	Homer Simpson
oh no ... pink . pink ! pink ! it 's all over , marge . it 's all over .	Homer Simpson
i do n't know how this could have happened .	Marge Simpson
ah , my lucky red hat . clean as a whistle !	Bart Simpson
you ! you did this to me !	Homer Simpson
homer , please . no one 's going to notice if you wear a pink shirt to work .	Marge Simpson
mmm , thanks -- it looks ... hey , wait a minute ! just because i 'm wearing a pink shirt , it does n't mean i 'm some kind of a ... pink doughnut-eater ! although it is tempting --	Homer Simpson
you do n't understand ... my son just threw his red hat in with the white laundry ...	Homer Simpson
print name ?	Homer Simpson
honey , do me a favor . fill out this form .	Homer Simpson
homer , this is an intimate psychological profile . i ca n't fill this out for you .	Marge Simpson
all right , all right . i 'll get lisa to do it .	Homer Simpson
lisa , you like homework . could you fill out this form for me ?	Homer Simpson
lisa it 's your birthday /	Bart Simpson
well , all right -- if you listen to the poem i just wrote .	Lisa Simpson
o-kay .	Homer Simpson
meditations on turning eight , by lisa simpson . i had a cat named snowball -- she died , she died ! mom said she was sleeping -- she lied , she lied ! why oh why is my cat dead ? could n't that chrysler hit me , instead ? i had a hamster named snuffy -- he died , --	Lisa Simpson
no deal .	Homer Simpson
dad , maybe you should do this .	Bart Simpson
son , it 's no different than the time i let you vote for me . remember that absentee ballot ?	Homer Simpson
oh , yeah .	Bart Simpson
look at him !	Homer Simpson
awww .	Homer Simpson
dog on fire ! dog on fire !	Homer Simpson
hey , dad . `` do you hear voices ? ''	Bart Simpson
yes , i 'm hearing one right now , while i 'm trying to watch tv .	Homer Simpson
yes . `` are you quick to anger ? ''	Bart Simpson
bart ! shut up or i 'll shut you up !	Homer Simpson
yes . `` do you wet your pants ? '' well , even the best of us has an occasional accident .	Bart Simpson
so , did i pass ?	Homer Simpson
the devil with his fly open .	Homer Simpson
that 's a spill on a floor with bugs goin ' after it . they 're gon na eat it .	Homer Simpson
arrghh !	Homer Simpson
happy birthday lisa /	Bart Simpson
the boy ! this is n't fair ! how can you tell who 's sane and who 's insane ?	Homer Simpson
who are you ?	Homer Simpson
i 'm homer simpson , from the simpsons .	Homer Simpson
oh , of course i 've heard of you . i mean you 'd have to be living under a rock not to know -- what 'd you say your name was ?	Homer Simpson
does n't ring a bell .	Homer Simpson
what was that last one ?	Homer Simpson
nope .	Homer Simpson
wow . how do you do that thing with your feet ?	Homer Simpson
no , that thing with your feet .	Homer Simpson
because i wore a pink shirt .	Homer Simpson
what 'd you wear ?	Homer Simpson
bbl -- bbl -- bbl -- bbl --	Homer Simpson
bart , in the split second before he died , i bet scratchy appreciated his birthday present . you see how this relates to us ?	Lisa Simpson
hey , you want that once a year empty gesture . you got it , sis .	Bart Simpson
hey , michael , i do n't get it . these guys seem as normal as you and me .	Homer Simpson
okay . five times nine .	Homer Simpson
wowww .	Homer Simpson
hey , chief .	Homer Simpson
gee , i got ta call my family .	Homer Simpson
oh , this is so embarrassing , calling 'em from a nut house . i mean , they think i 'm a god .	Homer Simpson
oh great ! and uh , try to put a good face on this . tell them this is one of those places where rich women lose weight .	Homer Simpson
joe 's crematorium . you kill 'em , we grill 'em .	Bart Simpson
i 'm bart simpson , who the hell are you ?	Bart Simpson
the michael jackson ? no way !	Bart Simpson
uh-huh . and is elvis with you ?	Bart Simpson
aw , come on . if you 're really michael jackson , who were your last four dates for the grammys ?	Bart Simpson
shiver me timbers , you are michael jackson . can you stay on the line while i get all my friends and relatives ?	Bart Simpson
that 's all right , son .	Homer Simpson
well , there 's probably a down-size i do n't see . uh-huh ... new bedlam asylum ... loves us ... needs us ... fears he may never see us again ... got it ... michael jackson . whoo-hoo ! i love you , man .	Bart Simpson
hey mom , dad 's in a mental institution .	Bart Simpson
oh my god ! mother was right .	Marge Simpson
what 's that ?	Homer Simpson
i told you kids you were going to send your father to the crazy house .	Marge Simpson
